date,time,username,diggCount,text,cleaning,case_folding,normalisasi,tokenize,stopword removal,steming_data
2025-03-10,07:29:00,endangninok,0,"Selamat bekerja p. Walikota Batu
& Tetap semangat.","Selamat bekerja p Walikota Batu
 Tetap semangat","selamat bekerja p walikota batu
 tetap semangat",selamat bekerja p walikota batu tetap semangat,"['selamat', 'bekerja', 'p', 'walikota', 'batu', 'tetap', 'semangat']","['selamat', 'p', 'walikota', 'batu', 'semangat']",selamat p walikota batu semangat
2025-03-07,13:14:00,ber3254,0,semangat sahabatku... sukses selalu 👍,semangat sahabatku sukses selalu ,semangat sahabatku sukses selalu ,semangat sahabatku sukses selalu,"['semangat', 'sahabatku', 'sukses', 'selalu']","['semangat', 'sahabatku', 'sukses']",semangat sahabat sukses
2025-03-10,09:25:00,renymamazahra,0,selamat buat Bpk. Nur dan Bpk heli menjadi walikota Batu dan wakil walikota Batu selamat bertugas dan semoga amanah... mohon untuk kami rakyat kecil di kota untuk diadakannya rumah KPR yg di subsidi pemerintah pak... mohon maaf dan terimakasih... 🥰🥰🥰,selamat buat Bpk Nur dan Bpk heli menjadi walikota Batu dan wakil walikota Batu selamat bertugas dan semoga amanah mohon untuk kami rakyat kecil di kota untuk diadakannya rumah KPR yg di subsidi pemerintah pak mohon maaf dan terimakasih ,selamat buat bpk nur dan bpk heli menjadi walikota batu dan wakil walikota batu selamat bertugas dan semoga amanah mohon untuk kami rakyat kecil di kota untuk diadakannya rumah kpr yg di subsidi pemerintah pak mohon maaf dan terimakasih ,selamat buat bpk nur dan bpk heli menjadi walikota batu dan wakil walikota batu selamat bertugas dan semoga amanah mohon untuk kami rakyat kecil di kota untuk diadakannya rumah kpr yang di subsidi pemerintah pak mohon maaf dan terimakasih,"['selamat', 'buat', 'bpk', 'nur', 'dan', 'bpk', 'heli', 'menjadi', 'walikota', 'batu', 'dan', 'wakil', 'walikota', 'batu', 'selamat', 'bertugas', 'dan', 'semoga', 'amanah', 'mohon', 'untuk', 'kami', 'rakyat', 'kecil', 'di', 'kota', 'untuk', 'diadakannya', 'rumah', 'kpr', 'yang', 'di', 'subsidi', 'pemerintah', 'pak', 'mohon', 'maaf', 'dan', 'terimakasih']","['selamat', 'bpk', 'nur', 'bpk', 'heli', 'walikota', 'batu', 'wakil', 'walikota', 'batu', 'selamat', 'bertugas', 'semoga', 'amanah', 'mohon', 'rakyat', 'kota', 'diadakannya', 'rumah', 'kpr', 'subsidi', 'pemerintah', 'mohon', 'maaf', 'terimakasih']",selamat bpk nur bpk heli walikota batu wakil walikota batu selamat tugas moga amanah mohon rakyat kota ada rumah kpr subsidi perintah mohon maaf terimakasih
2025-03-08,09:26:00,ronibatu18,0,sae cak🌹🌹🌹,sae cak,sae cak,sae cak,"['sae', 'cak']","['sae', 'cak']",sae cak
2025-03-06,17:47:00,ray06307,0,"tetep sehat semangat booosku
👍👍👍🔥🔥🔥🔥🔥🔥","tetep sehat semangat booosku
","tetep sehat semangat booosku
",tetap sehat semangat booosku,"['tetap', 'sehat', 'semangat', 'booosku']","['sehat', 'semangat', 'booosku']",sehat semangat booosku
2025-03-05,10:11:00,kusyarnik,1,"semangat pak semoga selalu dalam lindungan Allah SWT
Aamiin Allahumma aamiin","semangat pak semoga selalu dalam lindungan Allah SWT
Aamiin Allahumma aamiin","semangat pak semoga selalu dalam lindungan allah swt
aamiin allahumma aamiin",semangat pak semoga selalu dalam lindungan allah swt amin allahumma amin,"['semangat', 'pak', 'semoga', 'selalu', 'dalam', 'lindungan', 'allah', 'swt', 'amin', 'allahumma', 'amin']","['semangat', 'semoga', 'lindungan', 'allah', 'swt', 'amin', 'allahumma', 'amin']",semangat moga lindung allah swt amin allahumma amin
2025-03-05,09:38:00,muhaiminelly,1,"semoga diberi kemudahan dan kelancaran dalam memimpin kota Batu,",semoga diberi kemudahan dan kelancaran dalam memimpin kota Batu,semoga diberi kemudahan dan kelancaran dalam memimpin kota batu,semoga diberi kemudahan dan kelancaran dalam memimpin kota batu,"['semoga', 'diberi', 'kemudahan', 'dan', 'kelancaran', 'dalam', 'memimpin', 'kota', 'batu']","['semoga', 'kemudahan', 'kelancaran', 'memimpin', 'kota', 'batu']",moga mudah lancar pimpin kota batu
2025-03-05,11:46:00,mones035,1,"selamat dengan jabatan baru pak,semoga amanah",selamat dengan jabatan baru paksemoga amanah,selamat dengan jabatan baru paksemoga amanah,selamat dengan jabatan baru paksemoga amanah,"['selamat', 'dengan', 'jabatan', 'baru', 'paksemoga', 'amanah']","['selamat', 'jabatan', 'paksemoga', 'amanah']",selamat jabat paksemoga amanah
2025-03-05,18:46:00,wiwinchyankzuly,1,selamat menjalankn amanah masyarakat kota batu... semoga batu ad perubahan baru dan smga msyarakt semkn sejahtera,selamat menjalankn amanah masyarakat kota batu semoga batu ad perubahan baru dan smga msyarakt semkn sejahtera,selamat menjalankn amanah masyarakat kota batu semoga batu ad perubahan baru dan smga msyarakt semkn sejahtera,selamat menjalankn amanah masyarakat kota batu semoga batu ada perubahan baru dan semoga msyarakt semkn sejahtera,"['selamat', 'menjalankn', 'amanah', 'masyarakat', 'kota', 'batu', 'semoga', 'batu', 'ada', 'perubahan', 'baru', 'dan', 'semoga', 'msyarakt', 'semkn', 'sejahtera']","['selamat', 'menjalankn', 'amanah', 'masyarakat', 'kota', 'batu', 'semoga', 'batu', 'perubahan', 'semoga', 'msyarakt', 'semkn', 'sejahtera']",selamat menjalankn amanah masyarakat kota batu moga batu ubah moga msyarakt semkn sejahtera
2025-03-06,20:03:00,iniawiw.id,0,Pak tolong pasar among tani di evaluasi lagi untuk penataannya. Supaya rame lagi kayak dulu 🙏🏻,Pak tolong pasar among tani di evaluasi lagi untuk penataannya Supaya rame lagi kayak dulu ,pak tolong pasar among tani di evaluasi lagi untuk penataannya supaya rame lagi kayak dulu ,pak tolong pasar among tani di evaluasi lagi untuk penataannya supaya rame lagi kayak dulu,"['pak', 'tolong', 'pasar', 'among', 'tani', 'di', 'evaluasi', 'lagi', 'untuk', 'penataannya', 'supaya', 'rame', 'lagi', 'kayak', 'dulu']","['tolong', 'pasar', 'among', 'tani', 'evaluasi', 'penataannya', 'rame', 'kayak']",tolong pasar among tani evaluasi tata rame kayak
2025-03-06,06:01:00,enipeni142,0,Pak nur Heli selamat bertugas untuk rakyat kota Batu semoga lebih makmur damai aman dan sejahtera .,Pak nur Heli selamat bertugas untuk rakyat kota Batu semoga lebih makmur damai aman dan sejahtera ,pak nur heli selamat bertugas untuk rakyat kota batu semoga lebih makmur damai aman dan sejahtera ,pak nur heli selamat bertugas untuk rakyat kota batu semoga lebih makmur damai aman dan sejahtera,"['pak', 'nur', 'heli', 'selamat', 'bertugas', 'untuk', 'rakyat', 'kota', 'batu', 'semoga', 'lebih', 'makmur', 'damai', 'aman', 'dan', 'sejahtera']","['nur', 'heli', 'selamat', 'bertugas', 'rakyat', 'kota', 'batu', 'semoga', 'makmur', 'damai', 'aman', 'sejahtera']",nur heli selamat tugas rakyat kota batu moga makmur damai aman sejahtera
2025-03-06,16:22:00,kutmiarsihbatu,0,semangat bapakku 💪🤲,semangat bapakku ,semangat bapakku ,semangat bapakku,"['semangat', 'bapakku']","['semangat', 'bapakku']",semangat bapak
2025-03-05,10:00:00,bintang.apel.kwb,0,akhamdulilah kursi dan panglima tertingi kota Batu kinabulan keluhan putro daerah,akhamdulilah kursi dan panglima tertingi kota Batu kinabulan keluhan putro daerah,akhamdulilah kursi dan panglima tertingi kota batu kinabulan keluhan putro daerah,akhamdulilah kursi dan panglima tertingi kota batu kinabulan keluhan putro daerah,"['akhamdulilah', 'kursi', 'dan', 'panglima', 'tertingi', 'kota', 'batu', 'kinabulan', 'keluhan', 'putro', 'daerah']","['akhamdulilah', 'kursi', 'panglima', 'tertingi', 'kota', 'batu', 'kinabulan', 'keluhan', 'putro', 'daerah']",akhamdulilah kursi panglima tingi kota batu kabul keluh putro daerah
2025-03-06,10:29:00,andikabudii,0,dibuka lapangan kerja di Balaikota pak biar ga orang lain kota batu yg kerja d situ😭😭,dibuka lapangan kerja di Balaikota pak biar ga orang lain kota batu yg kerja d situ,dibuka lapangan kerja di balaikota pak biar ga orang lain kota batu yg kerja d situ,dibuka lapangan kerja di balaikota pak biar tidak orang lain kota batu yang kerja di situ,"['dibuka', 'lapangan', 'kerja', 'di', 'balaikota', 'pak', 'biar', 'tidak', 'orang', 'lain', 'kota', 'batu', 'yang', 'kerja', 'di', 'situ']","['dibuka', 'lapangan', 'kerja', 'balaikota', 'biar', 'orang', 'kota', 'batu', 'kerja', 'situ']",buka lapang kerja balaikota biar orang kota batu kerja situ
2025-03-07,10:57:00,iirrssyyaa_,0,semoga bisa mendengarkan keluh kesah kami sebagai petani dan peternak dikarenakan harga sayur yg sangat murah semoga ada solusi kedepannya untuk petani dan peternak kota batu💪,semoga bisa mendengarkan keluh kesah kami sebagai petani dan peternak dikarenakan harga sayur yg sangat murah semoga ada solusi kedepannya untuk petani dan peternak kota batu,semoga bisa mendengarkan keluh kesah kami sebagai petani dan peternak dikarenakan harga sayur yg sangat murah semoga ada solusi kedepannya untuk petani dan peternak kota batu,semoga bisa mendengarkan keluh kesah kami sebagai petani dan peternak dikarenakan harga sayur yang sangat murah semoga ada solusi kedepannya untuk petani dan peternak kota batu,"['semoga', 'bisa', 'mendengarkan', 'keluh', 'kesah', 'kami', 'sebagai', 'petani', 'dan', 'peternak', 'dikarenakan', 'harga', 'sayur', 'yang', 'sangat', 'murah', 'semoga', 'ada', 'solusi', 'kedepannya', 'untuk', 'petani', 'dan', 'peternak', 'kota', 'batu']","['semoga', 'mendengarkan', 'keluh', 'kesah', 'petani', 'peternak', 'harga', 'sayur', 'murah', 'semoga', 'solusi', 'kedepannya', 'petani', 'peternak', 'kota', 'batu']",moga dengar keluh kesah tani ternak harga sayur murah moga solusi depan tani ternak kota batu
2025-03-07,07:48:00,denbrotoardillando,0,Semoga amanah bapak walikota kota batu dan selalu dilindungi oleh allah swt... Aamiin,Semoga amanah bapak walikota kota batu dan selalu dilindungi oleh allah swt Aamiin,semoga amanah bapak walikota kota batu dan selalu dilindungi oleh allah swt aamiin,semoga amanah bapak walikota kota batu dan selalu dilindungi oleh allah swt amin,"['semoga', 'amanah', 'bapak', 'walikota', 'kota', 'batu', 'dan', 'selalu', 'dilindungi', 'oleh', 'allah', 'swt', 'amin']","['semoga', 'amanah', 'walikota', 'kota', 'batu', 'dilindungi', 'allah', 'swt', 'amin']",moga amanah walikota kota batu lindung allah swt amin
2025-03-06,05:50:00,sulistyo.wati46,0,selamat bertugas pak semoga amanah amiin,selamat bertugas pak semoga amanah amiin,selamat bertugas pak semoga amanah amiin,selamat bertugas pak semoga amanah amin,"['selamat', 'bertugas', 'pak', 'semoga', 'amanah', 'amin']","['selamat', 'bertugas', 'semoga', 'amanah', 'amin']",selamat tugas moga amanah amin
2025-04-03,21:00:00,karnisusiyatin,0,"semangat co pak wali ,minal Aidin walfaidzin",semangat co pak wali minal Aidin walfaidzin,semangat co pak wali minal aidin walfaidzin,semangat cowok pak wali minal aidin walfaidzin,"['semangat', 'cowok', 'pak', 'wali', 'minal', 'aidin', 'walfaidzin']","['semangat', 'cowok', 'wali', 'minal', 'aidin', 'walfaidzin']",semangat cowok wali mal aidin walfaidzin
2025-03-10,13:50:00,mirzarema,0,Bangga dan Bahagia,Bangga dan Bahagia,bangga dan bahagia,bangga dan bahagia,"['bangga', 'dan', 'bahagia']","['bangga', 'bahagia']",bangga bahagia
2025-04-02,00:42:00,tatikt03,0,Alhamdulillah wong batu asli ahkir e dadi wali kota seneng aku mugo2 amanah adil jujur.sehat selalu nggeh cak nur Batu tambah sae ten Asto penjenengan Aamiin YRA.,Alhamdulillah wong batu asli ahkir e dadi wali kota seneng aku mugo amanah adil jujursehat selalu nggeh cak nur Batu tambah sae ten Asto penjenengan Aamiin YRA,alhamdulillah wong batu asli ahkir e dadi wali kota seneng aku mugo amanah adil jujursehat selalu nggeh cak nur batu tambah sae ten asto penjenengan aamiin yra,alhamdulillah wong batu asli ahkir e dadi wali kota senang aku mugo amanah adil jujursehat selalu engah cak nur batu tambah sae ten asto penjenengan amin yra,"['alhamdulillah', 'wong', 'batu', 'asli', 'ahkir', 'e', 'dadi', 'wali', 'kota', 'senang', 'aku', 'mugo', 'amanah', 'adil', 'jujursehat', 'selalu', 'engah', 'cak', 'nur', 'batu', 'tambah', 'sae', 'ten', 'asto', 'penjenengan', 'amin', 'yra']","['alhamdulillah', 'batu', 'asli', 'ahkir', 'e', 'dadi', 'wali', 'kota', 'senang', 'mugo', 'amanah', 'adil', 'jujursehat', 'engah', 'cak', 'nur', 'batu', 'sae', 'ten', 'asto', 'penjenengan', 'amin', 'yra']",alhamdulillah batu asli ahkir e dadi wali kota senang mugo amanah adil jujursehat engah cak nur batu sae ten asto jeneng amin yra
2025-03-12,21:10:00,den.gus6,0,pak tulung kami,pak tulung kami,pak tulung kami,pak tulung kami,"['pak', 'tulung', 'kami']",['tulung'],tulung
2025-03-07,10:18:00,user981811566345,0,"pak walikota, pak wakil wali kota, semoga amanah, rendah hati, selamat bertugas",pak walikota pak wakil wali kota semoga amanah rendah hati selamat bertugas,pak walikota pak wakil wali kota semoga amanah rendah hati selamat bertugas,pak walikota pak wakil wali kota semoga amanah rendah hati selamat bertugas,"['pak', 'walikota', 'pak', 'wakil', 'wali', 'kota', 'semoga', 'amanah', 'rendah', 'hati', 'selamat', 'bertugas']","['walikota', 'wakil', 'wali', 'kota', 'semoga', 'amanah', 'rendah', 'hati', 'selamat', 'bertugas']",walikota wakil wali kota moga amanah rendah hati selamat tugas
2025-03-05,10:03:00,70kus,0,ttp sht dn semangat.. 💪,ttp sht dn semangat ,ttp sht dn semangat ,tetap sht dan semangat,"['tetap', 'sht', 'dan', 'semangat']","['sht', 'semangat']",sht semangat
2025-03-05,14:20:00,supartisuparti811,0,"Alhamdulillah..
mantaaappp....pak wali sehat"" eggeh pak ttp semangat...","Alhamdulillah
mantaaappppak wali sehat eggeh pak ttp semangat","alhamdulillah
mantaaappppak wali sehat eggeh pak ttp semangat",alhamdulillah mantaaappppak wali sehat eggeh pak tetap semangat,"['alhamdulillah', 'mantaaappppak', 'wali', 'sehat', 'eggeh', 'pak', 'tetap', 'semangat']","['alhamdulillah', 'mantaaappppak', 'wali', 'sehat', 'eggeh', 'semangat']",alhamdulillah mantaaappppak wali sehat eggeh semangat
2025-03-05,10:54:00,yanti16288,0,SELAMAT BERKARYA BPK WALIKOTA SEHAT SLL DAN SENANTIASA DLM KEBERKAHAN ALLAH,SELAMAT BERKARYA BPK WALIKOTA SEHAT SLL DAN SENANTIASA DLM KEBERKAHAN ALLAH,selamat berkarya bpk walikota sehat sll dan senantiasa dlm keberkahan allah,selamat berkarya bpk walikota sehat selalu dan senantiasa dalam keberkahan allah,"['selamat', 'berkarya', 'bpk', 'walikota', 'sehat', 'selalu', 'dan', 'senantiasa', 'dalam', 'keberkahan', 'allah']","['selamat', 'berkarya', 'bpk', 'walikota', 'sehat', 'senantiasa', 'keberkahan', 'allah']",selamat karya bpk walikota sehat senantiasa berkah allah
2025-06-27,14:28:00,iisbt8,0,sukses selalu pak wali,sukses selalu pak wali,sukses selalu pak wali,sukses selalu pak wali,"['sukses', 'selalu', 'pak', 'wali']","['sukses', 'wali']",sukses wali
2025-03-26,11:02:00,nn33921,1,🤲,,,,[],[],
2025-03-07,10:39:00,thalib819,0,👌👌👌👌👌,,,,[],[],
2025-03-05,20:19:00,liburan_dimalang,0,👍👍👍,,,,[],[],
2025-03-13,01:02:00,kairolatifsetiawan,0,👍🏻👍🏻👍🏻,,,,[],[],
2025-05-04,12:46:00,kusyarnik,0,menyala pk Heli 👍👍 BATU SAE,menyala pk Heli  BATU SAE,menyala pk heli  batu sae,menyala pakai heli batu sae,"['menyala', 'pakai', 'heli', 'batu', 'sae']","['menyala', 'pakai', 'heli', 'batu', 'sae']",nyala pakai heli batu sae
2024-11-01,12:33:00,qairen_zahrani,0,Infrastruktur listrik yang handal mendukung pengembangan sektor industri,Infrastruktur listrik yang handal mendukung pengembangan sektor industri,infrastruktur listrik yang handal mendukung pengembangan sektor industri,infrastruktur listrik yang handal mendukung pengembangan sektor industri,"['infrastruktur', 'listrik', 'yang', 'handal', 'mendukung', 'pengembangan', 'sektor', 'industri']","['infrastruktur', 'listrik', 'handal', 'mendukung', 'pengembangan', 'sektor', 'industri']",infrastruktur listrik handal dukung kembang sektor industri
2024-11-01,12:35:00,ria_umaya,0,Jokowi telah memperhitungkan berbagai pembangunan infrastruktur di setiap daerah untuk kesejahteraan masyarakat Indonesia,Jokowi telah memperhitungkan berbagai pembangunan infrastruktur di setiap daerah untuk kesejahteraan masyarakat Indonesia,jokowi telah memperhitungkan berbagai pembangunan infrastruktur di setiap daerah untuk kesejahteraan masyarakat indonesia,jokowi telah memperhitungkan berbagai pembangunan infrastruktur di setiap daerah untuk kesejahteraan masyarakat indonesia,"['jokowi', 'telah', 'memperhitungkan', 'berbagai', 'pembangunan', 'infrastruktur', 'di', 'setiap', 'daerah', 'untuk', 'kesejahteraan', 'masyarakat', 'indonesia']","['jokowi', 'memperhitungkan', 'pembangunan', 'infrastruktur', 'daerah', 'kesejahteraan', 'masyarakat', 'indonesia']",jokowi hitung bangun infrastruktur daerah sejahtera masyarakat indonesia
2024-11-01,12:35:00,gamani_waluyo5,0,Jokowi emang juara! Infrastruktur bikin Indonesia semakin unggul.,Jokowi emang juara Infrastruktur bikin Indonesia semakin unggul,jokowi emang juara infrastruktur bikin indonesia semakin unggul,jokowi memang juara infrastruktur bikin indonesia semakin unggul,"['jokowi', 'memang', 'juara', 'infrastruktur', 'bikin', 'indonesia', 'semakin', 'unggul']","['jokowi', 'juara', 'infrastruktur', 'bikin', 'indonesia', 'unggul']",jokowi juara infrastruktur bikin indonesia unggul
2024-11-01,12:38:00,lutfi_hasan8,0,Pambangunan fasilitas rekreasi ngabantukeun kualitas kahirupan masyarakat,Pambangunan fasilitas rekreasi ngabantukeun kualitas kahirupan masyarakat,pambangunan fasilitas rekreasi ngabantukeun kualitas kahirupan masyarakat,pambangunan fasilitas rekreasi ngabantukeun kualitas kahirupan masyarakat,"['pambangunan', 'fasilitas', 'rekreasi', 'ngabantukeun', 'kualitas', 'kahirupan', 'masyarakat']","['pambangunan', 'fasilitas', 'rekreasi', 'ngabantukeun', 'kualitas', 'kahirupan', 'masyarakat']",pambangunan fasilitas rekreasi ngabantukeun kualitas kahirupan masyarakat
2024-11-01,12:38:00,ryan_tristan0,0,"Infra Jokowi, bikin kita semakin aware sama kemajuan.",Infra Jokowi bikin kita semakin aware sama kemajuan,infra jokowi bikin kita semakin aware sama kemajuan,infra jokowi bikin kita semakin aware sama kemajuan,"['infra', 'jokowi', 'bikin', 'kita', 'semakin', 'aware', 'sama', 'kemajuan']","['infra', 'jokowi', 'bikin', 'aware', 'kemajuan']",infra jokowi bikin aware maju
2024-11-01,12:40:00,juan_adryan5,0,Pelabuhan modern dorong ekspor dan impor lebih lancar,Pelabuhan modern dorong ekspor dan impor lebih lancar,pelabuhan modern dorong ekspor dan impor lebih lancar,pelabuhan modern dorong ekspor dan impor lebih lancar,"['pelabuhan', 'modern', 'dorong', 'ekspor', 'dan', 'impor', 'lebih', 'lancar']","['pelabuhan', 'modern', 'dorong', 'ekspor', 'impor', 'lancar']",labuh modern dorong ekspor impor lancar
2024-11-01,12:41:00,zahra_pputri13,0,"Jokowi beneran gak main-main, bikin infrastruktur mantap",Jokowi beneran gak mainmain bikin infrastruktur mantap,jokowi beneran gak mainmain bikin infrastruktur mantap,jokowi benaran tidak mainmain bikin infrastruktur mantap,"['jokowi', 'benaran', 'tidak', 'mainmain', 'bikin', 'infrastruktur', 'mantap']","['jokowi', 'benaran', 'mainmain', 'bikin', 'infrastruktur', 'mantap']",jokowi benar mainmain bikin infrastruktur mantap
2024-11-01,12:42:00,putri_aidar,0,Internet cepat dorong perkembangan sektor pertanian,Internet cepat dorong perkembangan sektor pertanian,internet cepat dorong perkembangan sektor pertanian,internet cepat dorong perkembangan sektor pertanian,"['internet', 'cepat', 'dorong', 'perkembangan', 'sektor', 'pertanian']","['internet', 'cepat', 'dorong', 'perkembangan', 'sektor', 'pertanian']",internet cepat dorong kembang sektor tani
2024-11-01,12:45:00,tirta_yudaa,0,Infrastruktur berkualitas dorong pengembangan sektor pariwisata,Infrastruktur berkualitas dorong pengembangan sektor pariwisata,infrastruktur berkualitas dorong pengembangan sektor pariwisata,infrastruktur berkualitas dorong pengembangan sektor pariwisata,"['infrastruktur', 'berkualitas', 'dorong', 'pengembangan', 'sektor', 'pariwisata']","['infrastruktur', 'berkualitas', 'dorong', 'pengembangan', 'sektor', 'pariwisata']",infrastruktur kualitas dorong kembang sektor pariwisata
2024-11-01,12:55:00,jgpti_krnwn1,0,Infrastruktur yang baik dorong pertumbuhan ekonomi berkelanjutan,Infrastruktur yang baik dorong pertumbuhan ekonomi berkelanjutan,infrastruktur yang baik dorong pertumbuhan ekonomi berkelanjutan,infrastruktur yang baik dorong pertumbuhan ekonomi berkelanjutan,"['infrastruktur', 'yang', 'baik', 'dorong', 'pertumbuhan', 'ekonomi', 'berkelanjutan']","['infrastruktur', 'dorong', 'pertumbuhan', 'ekonomi', 'berkelanjutan']",infrastruktur dorong tumbuh ekonomi lanjut
2024-11-01,12:46:00,elvi_sutiasih,0,Infrastruktur mendukung inovasi teknologi dan penelitian,Infrastruktur mendukung inovasi teknologi dan penelitian,infrastruktur mendukung inovasi teknologi dan penelitian,infrastruktur mendukung inovasi teknologi dan penelitian,"['infrastruktur', 'mendukung', 'inovasi', 'teknologi', 'dan', 'penelitian']","['infrastruktur', 'mendukung', 'inovasi', 'teknologi', 'penelitian']",infrastruktur dukung inovasi teknologi teliti
2024-11-01,12:46:00,darel_wahyudi,0,Pembangunan infrastruktur yang pesat menjadi modal Indonesia untuk bersaing dengan negara-negara maju di dunia,Pembangunan infrastruktur yang pesat menjadi modal Indonesia untuk bersaing dengan negaranegara maju di dunia,pembangunan infrastruktur yang pesat menjadi modal indonesia untuk bersaing dengan negaranegara maju di dunia,pembangunan infrastruktur yang pesat menjadi modal indonesia untuk bersaing dengan negaranegara maju di dunia,"['pembangunan', 'infrastruktur', 'yang', 'pesat', 'menjadi', 'modal', 'indonesia', 'untuk', 'bersaing', 'dengan', 'negaranegara', 'maju', 'di', 'dunia']","['pembangunan', 'infrastruktur', 'pesat', 'modal', 'indonesia', 'bersaing', 'negaranegara', 'maju', 'dunia']",bangun infrastruktur pesat modal indonesia saing negaranegara maju dunia
2024-11-01,12:46:00,tirtayasa_shtn9,0,Investasi dina infrastruktur ngadukung pangembangan desa jeung pedesaan,Investasi dina infrastruktur ngadukung pangembangan desa jeung pedesaan,investasi dina infrastruktur ngadukung pangembangan desa jeung pedesaan,investasi dina infrastruktur ngadukung pangembangan desa jeung pedesaan,"['investasi', 'dina', 'infrastruktur', 'ngadukung', 'pangembangan', 'desa', 'jeung', 'pedesaan']","['investasi', 'dina', 'infrastruktur', 'ngadukung', 'pangembangan', 'desa', 'jeung', 'pedesaan']",investasi dina infrastruktur ngadukung pangembangan desa jeung desa
2024-11-01,12:48:00,kani_hasanahh,0,Program percepatan infra bikin kita jadi lebih trendy,Program percepatan infra bikin kita jadi lebih trendy,program percepatan infra bikin kita jadi lebih trendy,program percepatan infra bikin kita jadi lebih trendy,"['program', 'percepatan', 'infra', 'bikin', 'kita', 'jadi', 'lebih', 'trendy']","['program', 'percepatan', 'infra', 'bikin', 'trendy']",program cepat infra bikin trendy
2024-11-01,12:49:00,vega_januar0,0,"Jokowi bikin infra, bikin kita semakin berdaya",Jokowi bikin infra bikin kita semakin berdaya,jokowi bikin infra bikin kita semakin berdaya,jokowi bikin infra bikin kita semakin berdaya,"['jokowi', 'bikin', 'infra', 'bikin', 'kita', 'semakin', 'berdaya']","['jokowi', 'bikin', 'infra', 'bikin', 'berdaya']",jokowi bikin infra bikin daya
2024-11-01,12:50:00,rahmat_saimima,0,Infrastruktur teknologi ngadukung pangembangan technologi jeung inovasi,Infrastruktur teknologi ngadukung pangembangan technologi jeung inovasi,infrastruktur teknologi ngadukung pangembangan technologi jeung inovasi,infrastruktur teknologi ngadukung pangembangan technologi jeung inovasi,"['infrastruktur', 'teknologi', 'ngadukung', 'pangembangan', 'technologi', 'jeung', 'inovasi']","['infrastruktur', 'teknologi', 'ngadukung', 'pangembangan', 'technologi', 'jeung', 'inovasi']",infrastruktur teknologi ngadukung pangembangan technologi jeung inovasi
2024-11-01,12:52:00,wawan_sulaiman4,0,Infrastruktur anu mantep ngadukung kapasitas ekspor jeung impor,Infrastruktur anu mantep ngadukung kapasitas ekspor jeung impor,infrastruktur anu mantep ngadukung kapasitas ekspor jeung impor,infrastruktur anu mantap ngadukung kapasitas ekspor jeung impor,"['infrastruktur', 'anu', 'mantap', 'ngadukung', 'kapasitas', 'ekspor', 'jeung', 'impor']","['infrastruktur', 'anu', 'mantap', 'ngadukung', 'kapasitas', 'ekspor', 'jeung', 'impor']",infrastruktur anu mantap ngadukung kapasitas ekspor jeung impor
2024-11-01,12:52:00,darma_dwi9,0,Program percepatan infra bikin Indonesia semakin booming,Program percepatan infra bikin Indonesia semakin booming,program percepatan infra bikin indonesia semakin booming,program percepatan infra bikin indonesia semakin booming,"['program', 'percepatan', 'infra', 'bikin', 'indonesia', 'semakin', 'booming']","['program', 'percepatan', 'infra', 'bikin', 'indonesia', 'booming']",program cepat infra bikin indonesia booming
2024-11-01,12:54:00,erlyta_arsyfaa1,0,keren Indonesia kebut pembangunan,keren Indonesia kebut pembangunan,keren indonesia kebut pembangunan,keren indonesia kebut pembangunan,"['keren', 'indonesia', 'kebut', 'pembangunan']","['keren', 'indonesia', 'kebut', 'pembangunan']",keren indonesia kebut bangun
2024-11-01,12:54:00,achira_tahina,0,Infrastruktur mendukung pertumbuhan ekonomi berkelanjutan,Infrastruktur mendukung pertumbuhan ekonomi berkelanjutan,infrastruktur mendukung pertumbuhan ekonomi berkelanjutan,infrastruktur mendukung pertumbuhan ekonomi berkelanjutan,"['infrastruktur', 'mendukung', 'pertumbuhan', 'ekonomi', 'berkelanjutan']","['infrastruktur', 'mendukung', 'pertumbuhan', 'ekonomi', 'berkelanjutan']",infrastruktur dukung tumbuh ekonomi lanjut
2024-11-01,12:20:00,sarif_komarudin1,0,Jokowi fokus banget bikin infra yang bermanfaat,Jokowi fokus banget bikin infra yang bermanfaat,jokowi fokus banget bikin infra yang bermanfaat,jokowi fokus banget bikin infra yang bermanfaat,"['jokowi', 'fokus', 'banget', 'bikin', 'infra', 'yang', 'bermanfaat']","['jokowi', 'fokus', 'banget', 'bikin', 'infra', 'bermanfaat']",jokowi fokus banget bikin infra manfaat
2025-03-06,04:59:00,andikjunaedi0,0,semangat pak waliku ...,semangat pak waliku ,semangat pak waliku ,semangat pak waliku,"['semangat', 'pak', 'waliku']","['semangat', 'waliku']",semangat wali
2025-03-10,13:02:00,kak_vira,0,"Ikan paus ikan gabus,, agar silaturahmi tidak putus bolehlah pak seratuss😂😂🙏",Ikan paus ikan gabus agar silaturahmi tidak putus bolehlah pak seratuss,ikan paus ikan gabus agar silaturahmi tidak putus bolehlah pak seratuss,ikan paus ikan gabus agar silaturahmi tidak putus bolehlah pak seratuss,"['ikan', 'paus', 'ikan', 'gabus', 'agar', 'silaturahmi', 'tidak', 'putus', 'bolehlah', 'pak', 'seratuss']","['ikan', 'paus', 'ikan', 'gabus', 'silaturahmi', 'putus', 'seratuss']",ikan paus ikan gabus silaturahmi putus seratuss
